"Census Profile, 2021 Census of Population"
,,,"Vancouver, City (CY) [Census subdivision], British Columbia",,,,,,
"Household characteristics","  1 to 4 rooms",,187470,"",,"...",,"...",
"Household characteristics","  5 rooms",, 37350,"",,"...",,"...",
"Household characteristics","  6 rooms",, 22780,"",,"...",,"...",
"Household characteristics","  7 rooms",, 16460,"",,"...",,"...",
"Household characteristics","  8 or more rooms",, 41275,"",,"...",,"...",
"Household characteristics","Average number of rooms per dwelling",,    4.5,"",,"...",,"...",
"Household characteristics","Total - Private households by number of persons per room - 25% sample data",54,305335,"",,"...",,"...",
"Household characteristics","  One person or fewer per room",,295970,"",,"...",,"...",
"Household characteristics","  More than one person per room",,  9370,"",,"...",,"...",
"Household characteristics","Total - Private households by housing suitability - 25% sample data",55,305335,"",,"...",,"...",
"Household characteristics","  Suitable",,281445,"",,"...",,"...",
"Household characteristics","  Not suitable",, 23890,"",,"...",,"...",
"Household characteristics","Total - Occupied private dwellings by period of construction - 25% sample data",56,305335,"",,"...",,"...",
"Household characteristics","  1960 or before",, 62225,"",,"...",,"...",
"Household characteristics","  1961 to 1980",, 69110,"",,"...",,"...",
"Household characteristics","  1981 to 1990",, 35990,"",,"...",,"...",
"Household characteristics","  1991 to 2000",, 47170,"",,"...",,"...",
"Household characteristics","  2001 to 2005",, 19415,"",,"...",,"...",
"Household characteristics","  2006 to 2010",, 22755,"",,"...",,"...",
"Household characteristics","  2011 to 2015",, 20935,"",,"...",,"...",
"Household characteristics","  2016 to 2021",57, 27740,"",,"...",,"...",
"Household characteristics","Total - Occupied private dwellings by dwelling condition - 25% sample data",58,305335,"",,"...",,"...",
"Household characteristics","  Only regular maintenance and minor repairs needed",,286035,"",,"...",,"...",
"Household characteristics","  Major repairs needed",, 19300,"",,"...",,"...",
"Household characteristics","Total - Private households by number of household maintainers - 25% sample data",59,305335,"",,"...",,"...",
"Household characteristics","  One-maintainer household",,171540,"",,"...",,"...",
"Household characteristics","  Two-maintainer household",,115355,"",,"...",,"...",
"Household characteristics","  Three-or-more-maintainer household",, 18440,"",,"...",,"...",
"Household characteristics","Total - Private households by age of primary household maintainers - 25% sample data",60,305335,"",,"...",,"...",
"Household characteristics","  15 to 24 years",, 11910,"",,"...",,"...",
"Household characteristics","  25 to 34 years",, 65870,"",,"...",,"...",
"Household characteristics","  35 to 44 years",, 56605,"",,"...",,"...",
"Household characteristics","  45 to 54 years",, 51270,"",,"...",,"...",
"Household characteristics","  55 to 64 years",, 50645,"",,"...",,"...",
"Household characteristics","  65 to 74 years",, 40465,"",,"...",,"...",
"Household characteristics","  75 to 84 years",, 19715,"",,"...",,"...",
"Household characteristics","  85 years and over",,  8870,"",,"...",,"...",
"Household characteristics","Total - Owner and tenant households with household total income greater than zero, in non-farm, non-reserve private dwellings by shelter-cost-to-income ratio - 25% sample data",61,303725,"",,"...",,"...",
"Household characteristics","  Spending less than 30% of income on shelter costs",,202070,"",,"...",,"...",
"Household characteristics","  Spending 30% or more of income on shelter costs",,101655,"",,"...",,"...",
"Household characteristics","    30% to less than 100%",, 82575,"",,"...",,"...",
"Household characteristics","Total - Occupied private dwellings by housing indicators - 25% sample data",62,305335,"",,"...",,"...",
"Household characteristics","  Total - Households 'spending 30% or more of income on shelter costs' or 'not suitable' or 'major repairs needed'",,131005,"",,"...",,"...",
"Household characteristics","    Spending 30% or more of income on shelter costs only",, 89520,"",,"...",,"...",
"Household characteristics","    Not suitable only",, 16295,"",,"...",,"...",
"Household characteristics","    Major repairs needed only",, 11715,"",,"...",,"...",
"Household characteristics","    'Spending 30% or more of income on shelter costs' and 'not suitable'",,  5895,"",,"...",,"...",
"Household characteristics","    'Spending 30% or more of income on shelter costs' and 'major repairs needed'",,  5880,"",,"...",,"...",
"Household characteristics","    'Not suitable' and 'major repairs needed'",,  1345,"",,"...",,"...",
"Household characteristics","    'Spending 30% or more of income on shelter costs' and 'not suitable' and 'major repairs needed'",,   360,"",,"...",,"...",
"Household characteristics","  Acceptable housing",,174335,"",,"...",,"...",
"Household characteristics","Total - Owner and tenant households with household total income greater than zero and shelter-cost-to-income ratio less than 100%, in non-farm, non-reserve private dwellings - 25% sample data",63,284650,"",,"...",,"...",
"Household characteristics","  In core need",, 54210,"",,"...",,"...",
"Household characteristics","  Not in core need",,230435,"",,"...",,"...",
"Household characteristics","Total - Owner households in non-farm, non-reserve private dwellings - 25% sample data",,138850,"",,"...",,"...",
"Household characteristics","  % of owner households with a mortgage",64,   50.7,"",,"...",,"...",
"Household characteristics","  % of owner households spending 30% or more of its income on shelter costs",61,   26.3,"",,"...",,"...",
"Household characteristics","  % in core housing need",63,   11.2,"",,"...",,"...",
"Household characteristics","  Median monthly shelter costs for owned dwellings ($)",65,  1460,"",,"...",,"...",
"Household characteristics","  Average monthly shelter costs for owned dwellings ($)",65,  2084,"",,"...",,"...",
"Household characteristics","  Median value of dwellings ($)",66,1450000,"",,"...",,"...",
"Household characteristics","  Average value of dwellings ($)",66,1728000,"",,"...",,"...",
"Household characteristics","Total - Tenant households in non-farm, non-reserve private dwellings - 25% sample data",,166485,"",,"...",,"...",
"Household characteristics","  % of tenant households in subsidized housing",67,   12.1,"",,"...",,"...",
"Household characteristics","  % of tenant households spending 30% or more of its income on shelter costs",61,   39.4,"",,"...",,"...",
"Household characteristics","  % in core housing need",63,   25.7,"",,"...",,"...",
"Household characteristics","  Median monthly shelter costs for rented dwellings ($)",65,  1570,"",,"...",,"...",
"Household characteristics","  Average monthly shelter costs for rented dwellings ($)",65,  1660,"",,"...",,"...",
"Household characteristics","Total - Households living in a dwelling provided by the local government, First Nation or Indian band in non-farm private dwellings - 25% sample data",,     0,"",,"...",,"...",
"Household characteristics","  % of households living in a dwelling provided by the local government, First Nation or Indian band spending more than 30% on shelter costs",61,,"...",,"...",,"...",
"Household characteristics","  Median monthly shelter costs for dwellings provided by local government, First Nation or Indian band ($)",65,,"...",,"...",,"...",
"Household characteristics","  Average monthly shelter costs for dwellings provided by local government, First Nation or Indian band ($)",65,,"...",,"...",,"...",
"Indigenous ancestry","Total - Indigenous ancestry for the population in private households - 25% sample data",68,650380,"",317890,"",332495,"",
"Indigenous ancestry","  Indigenous ancestry (only)",69,  5460,"",  2585,"",  2875,"",
"Indigenous ancestry","    Single Indigenous ancestry (only)",70,  5375,"",  2545,"",  2830,"",
"Indigenous ancestry","      First Nations (North American Indian) single ancestry",,  4710,"",  2230,"",  2480,"",
"Indigenous ancestry","      Métis single ancestry",,   615,"",   290,"",   325,"",
"Indigenous ancestry","      Inuit single ancestry",,    50,"",    25,"",    25,"",
"Indigenous ancestry","    Multiple Indigenous ancestries (only)",71,    85,"",    40,"",    40,"",
"Indigenous ancestry","      First Nations (North American Indian) and Métis ancestry only",,    85,"",    40,"",    40,"",
"Indigenous ancestry","      First Nations (North American Indian) and Inuit ancestry only",,     0,"",     0,"",     0,"",
"Indigenous ancestry","      Métis and Inuit ancestry only",,     0,"",     0,"",     0,"",
"Indigenous ancestry","      First Nations (North American Indian) and Métis and Inuit ancestry only",,     0,"",     0,"",     0,"",
"Indigenous ancestry","  Indigenous and non-Indigenous ancestries",72, 11270,"",  5590,"",  5680,"",
"Indigenous ancestry","    Single Indigenous and non-Indigenous ancestries",73, 10880,"",  5420,"",  5460,"",
"Indigenous ancestry","      First Nations (North American Indian) and non-Indigenous ancestry only",,  7925,"",  4000,"",  3925,"",
"Indigenous ancestry","      Métis and non-Indigenous ancestry only",,  2865,"",  1380,"",  1485,"",
"Indigenous ancestry","      Inuit and non-Indigenous ancestry only",,    90,"",    40,"",    45,"",
"Indigenous ancestry","    Multiple Indigenous and non-Indigenous ancestries",74,   390,"",   170,"",   220,"",
"Indigenous ancestry","      First Nations (North American Indian) and Métis and non-Indigenous ancestry only",,   375,"",   170,"",   205,"",
"Indigenous ancestry","      First Nations (North American Indian) and Inuit and non-Indigenous ancestry only",,    10,"",     0,"",    10,"",
"Indigenous ancestry","      Métis and Inuit and non-Indigenous ancestry only",,    10,"",     0,"",     0,"",
"Indigenous ancestry","      First Nations (North American Indian) and Métis and Inuit and non-Indigenous ancestry only",,     0,"",     0,"",     0,"",
"Indigenous ancestry","  Non-Indigenous ancestry only",75,633655,"",309710,"",323940,"",
"Citizenship","Total - Citizenship for the population in private households - 25% sample data",76,650380,"",317885,"",332495,"",
"Citizenship","  Canadian citizens",77,537810,"",263400,"",274410,"",
"Citizenship","    Canadian citizens aged under 18",, 78320,"", 40810,"", 37510,"",
"Citizenship","    Canadian citizens aged 18 and over",,459495,"",222595,"",236900,"",
"Citizenship","  Not Canadian citizens",78,112570,"", 54480,"", 58085,"",
"Immigrant status and period of immigration","Total - Immigrant status and period of immigration for the population in private households - 25% sample data",79,650380,"",317885,"",332495,"",
"Immigrant status and period of immigration","  Non-immigrants",80,333190,"",170600,"",162590,"",
"Immigrant status and period of immigration","  Immigrants",81,274360,"",125745,"",148620,"",
"Immigrant status and period of immigration","    Before 1980",, 45435,"", 21455,"", 23980,"",
"Immigrant status and period of immigration","    1980 to 1990",, 39525,"", 18025,"", 21500,"",
"Immigrant status and period of immigration","    1991 to 2000",, 65920,"", 29290,"", 36630,"",
"Immigrant status and period of immigration","    2001 to 2010",, 54215,"", 24230,"", 29980,"",
"Immigrant status and period of immigration","    2011 to 2021",82, 69270,"", 32745,"", 36525,"",
"Immigrant status and period of immigration","      2011 to 2015",, 27910,"", 12800,"", 15110,"",
"Immigrant status and period of immigration","      2016 to 2021",, 41355,"", 19945,"", 21415,"",
"Immigrant status and period of immigration","  Non-permanent residents",83, 42830,"", 21545,"", 21290,"",
"Age at immigration","Total - Age at immigration for the immigrant population in private households - 25% sample data",84,274365,"",125745,"",148620,"",
"Age at immigration","  Under 5 years",, 19460,"",  9635,"",  9825,"",
"Age at immigration","  5 to 14 years",, 40820,"", 21020,"", 19800,"",
"Age at immigration","  15 to 24 years",, 49865,"", 22770,"", 27095,"",
"Age at immigration","  25 to 44 years",,132610,"", 58645,"", 73960,"",
"Age at immigration","  45 years and over",, 31610,"", 13675,"", 17935,"",
"Selected places of birth for the immigrant population","Total - Place of birth for the immigrant population in private households - 25% sample data",85,274365,"",125745,"",148620,"",
"Selected places of birth for the immigrant population","  Americas",, 24375,"", 12125,"", 12250,"",
"Selected places of birth for the immigrant population","    Brazil",,  2530,"",  1220,"",  1305,"",
"Selected places of birth for the immigrant population","    Colombia",,  1040,"",   505,"",   535,"",
"Selected places of birth for the immigrant population","    El Salvador",,  1030,"",   540,"",   495,"",
"Selected places of birth for the immigrant population","    Guyana",,   215,"",    80,"",   135,"",
"Selected places of birth for the immigrant population","    Haiti",,    75,"",    40,"",    35,"",
